Dia,NORTE,CENTRO,SUL
2023-10-08,19.537975311279297,19.91512680053711,19.54522705078125
2023-10-09,19.530323028564453,19.709035873413086,19.398319244384766
2023-10-10,19.66049575805664,19.891544342041016,19.583740234375
2023-10-11,21.460725784301758,21.760507583618164,21.439315795898438
2023-10-12,18.938838958740234,19.145000457763672,18.795230865478516
2023-10-13,16.498981475830078,16.669658660888672,16.18305015563965
2023-10-14,16.74349021911621,17.10118865966797,16.669509887695312
2023-10-15,17.946842193603516,18.316055297851562,18.056997299194336
2023-10-16,19.405290603637695,19.642536163330078,19.422351837158203
2023-10-17,21.592744827270508,21.927858352661133,21.623111724853516
2023-10-18,18.958093643188477,19.255081176757812,18.897201538085938
2023-10-19,17.750457763671875,18.045398712158203,17.68444061279297
2023-10-20,18.44170570373535,18.723745346069336,18.329666137695312
2023-10-21,19.72757911682129,20.008602142333984,19.68685531616211
2023-10-22,20.960155487060547,21.326480865478516,21.00236701965332
2023-10-23,22.09777069091797,22.310096740722656,22.063629150390625
2023-10-24,23.216384887695312,23.388507843017578,23.209871292114258
2023-10-25,22.301010131835938,22.838581085205078,22.527488708496094
2023-10-26,19.46769142150879,19.861398696899414,19.563156127929688
2023-10-27,18.82889747619629,19.404695510864258,19.000648498535156
2023-10-28,19.91013526916504,20.271297454833984,19.994924545288086
2023-10-29,23.566822052001953,23.891794204711914,23.69171905517578
2023-10-30,23.66758155822754,23.84107208251953,23.705923080444336
2023-10-31,21.348651885986328,21.393423080444336,21.24853515625
2023-11-01,21.076818466186523,21.34296989440918,21.123178482055664
2023-11-02,19.653377532958984,19.87299346923828,19.63694190979004
2023-11-03,20.16629409790039,20.407196044921875,20.176647186279297
2023-11-04,20.002412796020508,20.589258193969727,19.70756721496582
2023-11-05,18.4054012298584,18.84143829345703,18.532426834106445
2023-11-06,19.256591796875,19.594146728515625,19.31948471069336
2023-11-07,21.10576820373535,21.57796859741211,21.29913330078125
2023-11-08,22.201454162597656,22.48124885559082,22.297210693359375
2023-11-09,23.282386779785156,23.507579803466797,23.379634857177734
2023-11-10,22.222007751464844,22.524005889892578,22.25803565979004
2023-11-11,23.367055892944336,23.593400955200195,23.436161041259766
2023-11-12,25.65859031677246,25.954835891723633,25.781627655029297
2023-11-13,24.052366256713867,24.141096115112305,23.96919059753418
2023-11-14,22.886356353759766,23.086261749267578,22.854368209838867
2023-11-15,22.52336883544922,22.801801681518555,22.55774688720703
2023-11-16,22.75490951538086,23.09133529663086,22.891935348510742
2023-11-17,21.60262680053711,21.716514587402344,21.570030212402344
2023-11-18,23.242496490478516,23.45231056213379,23.232852935791016
2023-11-19,22.03626823425293,22.142257690429688,21.929515838623047
2023-11-20,22.007326126098633,22.160045623779297,21.9616641998291
2023-11-21,23.82783317565918,24.14410972595215,23.864818572998047
2023-11-22,25.260467529296875,25.233726501464844,24.656593322753906
2023-11-23,21.865402221679688,21.805376052856445,20.520660400390625
2023-11-24,21.77863883972168,22.234495162963867,21.860031127929688
2023-11-25,20.617210388183594,21.125009536743164,20.446687698364258
2023-11-26,21.282569885253906,21.821212768554688,21.43265151977539
2023-11-27,22.040664672851562,22.276033401489258,22.070859909057617
2023-11-28,21.71958351135254,21.87657928466797,21.673158645629883
2023-11-29,22.237146377563477,22.38447380065918,22.214265823364258
2023-11-30,23.814390182495117,23.815908432006836,23.734731674194336
2023-12-01,24.269577026367188,24.25606918334961,24.20033836364746
2023-12-02,26.005475997924805,26.2347412109375,26.138437271118164
2023-12-03,26.04511833190918,26.131484985351562,26.02437973022461
2023-12-04,25.370981216430664,25.730947494506836,25.389259338378906
2023-12-05,22.083580017089844,22.23518180847168,22.020570755004883
2023-12-06,23.851774215698242,23.993627548217773,23.8010311126709
2023-12-07,27.395238876342773,27.922922134399414,27.191673278808594
2023-12-08,22.8323974609375,23.07230567932129,22.817848205566406
2023-12-09,21.17170524597168,21.6195125579834,21.19906997680664
2023-12-10,19.91847038269043,20.146259307861328,19.91292953491211
2023-12-11,21.203622817993164,21.45467185974121,21.239343643188477
2023-12-12,23.18785858154297,23.49216079711914,23.21137237548828
2023-12-13,24.686182022094727,25.14243507385254,24.803041458129883
2023-12-14,25.948974609375,26.05013656616211,25.99665069580078
2023-12-15,26.55012321472168,26.794174194335938,26.641008377075195
2023-12-16,26.93208885192871,27.314849853515625,27.034868240356445
2023-12-17,27.067169189453125,27.4385929107666,27.157276153564453
2023-12-18,27.31227684020996,27.732406616210938,27.453861236572266
2023-12-19,26.742311477661133,27.235197067260742,26.880496978759766
2023-12-20,26.068164825439453,26.471364974975586,26.103626251220703
2023-12-21,25.005659103393555,25.12670135498047,24.83591079711914
2023-12-22,27.191251754760742,27.579065322875977,27.158435821533203
2023-12-23,25.478984832763672,25.795473098754883,25.43400001525879
2023-12-24,25.419471740722656,25.75811004638672,25.447370529174805
2023-12-25,27.186410903930664,27.48151969909668,27.094694137573242
2023-12-26,26.106884002685547,26.573705673217773,26.141077041625977
2023-12-27,23.04986000061035,23.381134033203125,23.016883850097656
2023-12-28,24.299175262451172,24.52351188659668,24.204801559448242
2023-12-29,27.073667526245117,27.368778228759766,26.99015998840332
2023-12-30,24.67821502685547,25.007966995239258,24.69320297241211
2023-12-31,22.35114288330078,22.62815284729004,22.29481315612793
